st,CYQ,year,quarter,Benefit,First_Payment,Avg_Ben_Fir_Pay_12Month,Avg_Ben_Fir_Pay_12Month
AR,1982.1,1982,1,43216.354,39796,1061.209579,1061.209579
AR,1982.2,1982,2,33927.607,23831,1092.846569,1092.846569
AR,1982.3,1982,3,32592.388,25010,1120.046619,1120.046619
AR,1982.4,1982,4,36911.649,32259,1213.009512,1213.009512
AR,1983.1,1983,1,45973.217,36110,1274.676743,1274.676743
AR,1983.2,1983,2,30327.009,16759,1323.832492,1323.832492
AR,1983.3,1983,3,21175.185,15656,1333.416614,1333.416614
AR,1983.4,1983,4,20732.355,20393,1329.401988,1329.401988
AR,1984.1,1984,1,28777.492,26982,1265.973693,1265.973693
AR,1984.2,1984,2,20474.639,15330,1163.329603,1163.329603
AR,1984.3,1984,3,18778.017,16246,1124.273321,1124.273321
AR,1984.4,1984,4,26577.948,28119,1091.501736,1091.501736
AR,1985.1,1985,1,37480.837,32584,1119.555273,1119.555273
AR,1985.2,1985,2,26855.799,16901,1168.807682,1168.807682
AR,1985.3,1985,3,22888.197,17286,1199.312688,1199.312688
AR,1985.4,1985,4,29349.357,28845,1219.191244,1219.191244
AR,1986.1,1986,1,38565.882,29456,1272.156766,1272.156766
AR,1986.2,1986,2,29182.347,17689,1286.352148,1286.352148
AR,1986.3,1986,3,27365.234,18152,1322.075375,1322.075375
AR,1986.4,1986,4,33085.912,30671,1335.855441,1335.855441
AR,1987.1,1987,1,43240.976,29688,1381.231486,1381.231486
AR,1987.2,1987,2,31656.805,16631,1422.599136,1422.599136
AR,1987.3,1987,3,26973.314,15356,1461.42775,1461.42775
AR,1987.4,1987,4,29114.564,26306,1488.794842,1488.794842
AR,1988.1,1988,1,39916.418,27853,1481.915597,1481.915597
AR,1988.2,1988,2,29171.782,16126,1461.637277,1461.637277
AR,1988.3,1988,3,24805.17,15359,1436.270305,1436.270305
AR,1988.4,1988,4,29071.491,24206,1471.857476,1471.857476
AR,1989.1,1989,1,40015.895,27152,1485.512813,1485.512813
AR,1989.2,1989,2,28833.887,15762,1487.972005,1487.972005
AR,1989.3,1989,3,26371.867,15440,1505.488614,1505.488614
AR,1989.4,1989,4,30935.182,25034,1512.889516,1512.889516
AR,1990.1,1990,1,43959.847,28318,1538.670944,1538.670944
AR,1990.2,1990,2,31404.684,17032,1545.856404,1545.856404
AR,1990.3,1990,3,28104.111,17841,1523.421071,1523.421071
AR,1990.4,1990,4,36334.892,28165,1530.315841,1530.315841
AR,1991.1,1991,1,53025.12,35742,1507.074377,1507.074377
AR,1991.2,1991,2,41789.71,20475,1557.906078,1557.906078
AR,1991.3,1991,3,37858.359,18599,1641.157893,1641.157893
AR,1991.4,1991,4,43435.065,28398,1706.243862,1706.243862
AR,1992.1,1992,1,59228.336,35921,1763.286393,1763.286393
AR,1992.2,1992,2,43769.729,19269,1803.472937,1803.472937
AR,1992.3,1992,3,39326.89,19724,1798.048823,1798.048823
AR,1992.4,1992,4,43058.308,25008,1855.279748,1855.279748
AR,1993.1,1993,1,52190.727,27181,1955.930491,1955.930491
AR,1993.2,1993,2,39955.273,16412,1976.011299,1976.011299
AR,1993.3,1993,3,34223.862,16451,1992.05392,1992.05392
AR,1993.4,1993,4,37156.469,21204,2012.681309,2012.681309
AR,1994.1,1994,1,53022.445,28611,1987.929667,1987.929667
AR,1994.2,1994,2,36654.816,15890,1960.387458,1960.387458
AR,1994.3,1994,3,31630.58,15045,1962.406316,1962.406316
AR,1994.4,1994,4,34043.982,21814,1909.437353,1909.437353
AR,1995.1,1995,1,47268.01,26598,1885.356573,1885.356573
AR,1995.2,1995,2,36835.018,18298,1832.029723,1832.029723
AR,1995.3,1995,3,36649.652,19236,1801.092104,1801.092104
AR,1995.4,1995,4,41563.835,24665,1827.950438,1827.950438
AR,1996.1,1996,1,59707.171,33731,1821.699948,1821.699948
AR,1996.2,1996,2,44343.785,18557,1894.857447,1894.857447
AR,1996.3,1996,3,38968.748,18220,1939.452775,1939.452775
AR,1996.4,1996,4,43814.327,25709,1941.798549,1941.798549
AR,1997.1,1997,1,60138.136,32538,1970.71262,1970.71262
AR,1997.2,1997,2,43537.131,17590,1982.397291,1982.397291
AR,1997.3,1997,3,40834.936,17053,2027.392938,2027.392938
AR,1997.4,1997,4,47628.291,23736,2113.339573,2113.339573
AR,1998.1,1998,1,55692.745,27573,2183.696749,2183.696749
AR,1998.2,1998,2,41228.462,15645,2206.77365,2206.77365
AR,1998.3,1998,3,42639.161,18816,2182.449096,2182.449096
AR,1998.4,1998,4,45504.228,23513,2163.309011,2163.309011
AR,1999.1,1999,1,56909.906,24976,2245.711356,2245.711356
AR,1999.2,1999,2,44087.919,16082,2268.233825,2268.233825
AR,1999.3,1999,3,41653.698,15899,2338.209904,2338.209904
AR,1999.4,1999,4,43059.1,20024,2412.421546,2412.421546
AR,2000.1,2000,1,52487.636,22110,2446.041328,2446.041328
AR,2000.2,2000,2,41867.33,15799,2425.340828,2425.340828
AR,2000.3,2000,3,43180.835,18355,2367.27796,2367.27796
AR,2000.4,2000,4,50884.084,23899,2350.459501,2350.459501
AR,2001.1,2001,1,76072.231,33953,2304.246245,2304.246245
AR,2001.2,2001,2,64410.212,22683,2371.800607,2371.800607
AR,2001.3,2001,3,65033.636,23241,2470.707707,2470.707707
AR,2001.4,2001,4,79408.869,35239,2475.111609,2475.111609
AR,2002.1,2002,1,93583.055,31659,2680.645371,2680.645371
AR,2002.2,2002,2,77326.801,19781,2868.926137,2868.926137
AR,2002.3,2002,3,70200.822,21184,2971.543041,2971.543041
AR,2002.4,2002,4,76842.327,32241,3032.022171,3032.022171
AR,2003.1,2003,1,92492.579,33468,2970.381996,2970.381996
AR,2003.2,2003,2,78234.885,23628,2875.205735,2875.205735
AR,2003.3,2003,3,71868.248,20057,2920.069099,2920.069099
AR,2003.4,2003,4,70500.307,26273,3027.246717,3027.246717
AR,2004.1,2004,1,79393.301,26071,3124.022337,3124.022337
AR,2004.2,2004,2,61886.42,18165,3131.951019,3131.951019
AR,2004.3,2004,3,57086.634,16869,3077.052141,3077.052141
AR,2004.4,2004,4,58567.582,23722,3028.916937,3028.916937
AR,2005.1,2005,1,70264.123,22037,3067.156301,3067.156301
AR,2005.2,2005,2,57199.156,18134,3010.295622,3010.295622
AR,2005.3,2005,3,55024.32,17438,2963.878238,2963.878238
AR,2005.4,2005,4,55943.221,21109,3028.923753,3028.923753
AR,2006.1,2006,1,65825.41,20887,3016.606165,3016.606165
AR,2006.2,2006,2,55436.723,17312,3025.951502,3025.951502
AR,2006.3,2006,3,58830.081,19221,3005.710438,3005.710438
AR,2006.4,2006,4,73460.411,22992,3153.168992,3153.168992
AR,2007.1,2007,1,80329.575,21304,3316.344258,3316.344258
AR,2007.2,2007,2,68993.324,17131,3491.883134,3491.883134
AR,2007.3,2007,3,71269.744,17721,3715.230379,3715.230379
AR,2007.4,2007,4,75960.113,27253,3555.404764,3555.404764
AR,2008.1,2008,1,86086.058,22407,3577.116137,3577.116137
AR,2008.2,2008,2,70478.181,20918,3440.515702,3440.515702
AR,2008.3,2008,3,78651.809,20817,3404.739439,3404.739439
AR,2008.4,2008,4,106827.64,40640,3264.336317,3264.336317
AR,2009.1,2009,1,160313.383,42331,3338.019125,3338.019125
AR,2009.2,2009,2,169355.036,35968,3686.05189,3686.05189
AR,2009.3,2009,3,154546.498,27322,4041.01269,4041.01269
AR,2009.4,2009,4,147179.381,36304,4448.788431,4448.788431
AR,2010.1,2010,1,145166.668,30281,4744.928454,4744.928454
AR,2010.2,2010,2,109952.964,22426,4786.651346,4786.651346
AR,2010.3,2010,3,96772.622,21674,4508.936486,4508.936486
AR,2010.4,2010,4,99453.652,29047,4363.865742,4363.865742
AR,2011.1,2011,1,113710.247,27358,4177.796975,4177.796975
AR,2011.2,2011,2,89866.143,20982,4035.923966,4035.923966
AR,2011.3,2011,3,84368.405,19353,4004.53222,4004.53222
AR,2011.4,2011,4,90723.658,25648,4056.828757,4056.828757
AR,2012.1,2012,1,99586.878,22894,4101.680795,4101.680795
AR,2012.2,2012,2,76225.891,18686,4052.908051,4052.908051
AR,2012.3,2012,3,85332.106,18987,4081.291341,4081.291341
AR,2012.4,2012,4,86353.669,22946,4161.011387,4161.011387
AR,2013.1,2013,1,89183.688,20483,4156.437005,4156.437005
AR,2013.2,2013,2,73171.548,17579,4175.773623,4175.773623
AR,2013.3,2013,3,71847.694,16151,4154.493954,4154.493954
AR,2013.4,2013,4,71690.008,20839,4075.746656,4075.746656
AR,2014.1,2014,1,77364.053,18458,4026.912005,4026.912005
AR,2014.2,2014,2,58488.41,13978,4024.287227,4024.287227
AR,2014.3,2014,3,57359.658,13606,3960.79797,3960.79797
AR,2014.4,2014,4,56319.389,17139,3949.470727,3949.470727
AR,2015.1,2015,1,67511.456,17294,3864.729236,3864.729236
AR,2015.2,2015,2,58668.41,14037,3863.955683,3863.955683
AR,2015.3,2015,3,55281.516,11843,3942.446421,3942.446421
AR,2015.4,2015,4,51514.766,14467,4041.847782,4041.847782
AR,2016.1,2016,1,52373.277,14773,3952.067652,3952.067652
AR,2016.2,2016,2,40763.108,11879,3775.021091,3775.021091
AR,2016.3,2016,3,36731.306,9989,3549.003228,3549.003228
AR,2016.4,2016,4,32504.613,11347,3383.602234,3383.602234
AR,2017.1,2017,1,36625.406,11937,3247.3519,3247.3519
AR,2017.2,2017,2,30413.062,10454,3116.48151,3116.48151
AR,2017.3,2017,3,32769.61,8935,3100.618447,3100.618447
AR,2017.4,2017,4,32605.139,11158,3116.778481,3116.778481
AR,2018.1,2018,1,33198.985,10931,3109.764116,3109.764116
AZ,1971.1,1971,1,6331.398,10656,594.1627252,594.1627252
AZ,1971.2,1971,2,4797.258,7355,617.8810727,617.8810727
AZ,1971.3,1971,3,4307.317,7722,599.8512805,599.8512805
AZ,1971.4,1971,4,4342.341,7496,595.2124349,595.2124349
AZ,1972.1,1972,1,5167.104,8924,590.9775534,590.9775534
AZ,1972.2,1972,2,4271.36,6115,597.8161087,597.8161087
AZ,1972.3,1972,3,4281.375,6731,617.1728285,617.1728285
AZ,1972.4,1972,4,4509.317,7758,617.3515308,617.3515308
AZ,1973.1,1973,1,5473.871,9017,625.7696567,625.7696567
AZ,1973.2,1973,2,4720.018,6977,622.7924089,622.7924089
AZ,1973.3,1973,3,4651.082,7537,618.5652466,618.5652466
AZ,1973.4,1973,4,5638.66,11029,592.6976563,592.6976563
AZ,1974.1,1974,1,9321.594,17031,571.5073519,571.5073519
AZ,1974.2,1974,2,9525.282,12077,611.1636951,611.1636951
AZ,1974.3,1974,3,9562.168,14061,628.2096018,628.2096018
AZ,1974.4,1974,4,15782.535,24365,654.3604555,654.3604555
AZ,1975.1,1975,1,29021.776,32720,767.7175901,767.7175901
AZ,1975.2,1975,2,32400.277,23249,919.1880502,919.1880502
AZ,1975.3,1975,3,27157.658,20874,1031.165975,1031.165975
AZ,1975.4,1975,4,21765.746,18634,1155.728154,1155.728154
AZ,1976.1,1976,1,24036.585,21967,1243.570488,1243.570488
AZ,1976.2,1976,2,18489.87,14594,1202.196151,1202.196151
AZ,1976.3,1976,3,15439.258,15064,1134.822001,1134.822001
AZ,1976.4,1976,4,13958.032,14362,1089.968403,1089.968403
AZ,1977.1,1977,1,15076.678,14998,1066.858213,1066.858213
AZ,1977.2,1977,2,11469.995,10683,1015.187962,1015.187962
AZ,1977.3,1977,3,11134.831,14984,938.4399658,938.4399658
AZ,1977.4,1977,4,10892.539,11986,922.56639,922.56639
AZ,1978.1,1978,1,11515.391,11547,914.8934146,914.8934146
AZ,1978.2,1978,2,8150.816,7887,898.4910137,898.4910137
AZ,1978.3,1978,3,7364.608,8740,944.3066235,944.3066235
AZ,1978.4,1978,4,6955.919,8604,924.1050084,924.1050084
AZ,1979.1,1979,1,8900.073,11507,853.9228047,853.9228047
AZ,1979.2,1979,2,7481.292,8989,811.3607822,811.3607822
AZ,1979.3,1979,3,8887.802,10603,811.6536786,811.6536786
AZ,1979.4,1979,4,9586.482,11539,817.4785168,817.4785168
AZ,1980.1,1980,1,14869.332,17780,834.6774345,834.6774345
AZ,1980.2,1980,2,18384.984,19487,870.7199246,870.7199246
AZ,1980.3,1980,3,21322.074,18577,952.2115667,952.2115667
AZ,1980.4,1980,4,19334.272,15796,1031.695449,1031.695449
AZ,1981.1,1981,1,19434.506,17472,1100.149106,1100.149106
AZ,1981.2,1981,2,18508.672,16111,1156.623757,1156.623757
AZ,1981.3,1981,3,19968.594,18340,1140.684948,1140.684948
AZ,1981.4,1981,4,21514.77,19108,1118.195464,1118.195464
AZ,1982.1,1982,1,28096.613,25412,1115.455661,1115.455661
AZ,1982.2,1982,2,37551.461,27566,1184.741535,1184.741535
AZ,1982.3,1982,3,51914.341,30003,1362.313129,1362.313129
AZ,1982.4,1982,4,48713.721,24525,1546.668428,1546.668428
AZ,1983.1,1983,1,44165.171,22973,1735.508713,1735.508713
AZ,1983.2,1983,2,34146.396,18358,1866.696179,1866.696179
AZ,1983.3,1983,3,28926.424,17568,1869.386651,1869.386651
AZ,1983.4,1983,4,21790.534,13837,1773.929347,1773.929347
AZ,1984.1,1984,1,21350.294,14807,1644.938021,1644.938021
AZ,1984.2,1984,2,18939.792,13356,1527.784112,1527.784112
AZ,1984.3,1984,3,18769.725,14073,1441.876572,1441.876572
AZ,1984.4,1984,4,15778.525,12350,1371.017037,1371.017037
AZ,1985.1,1985,1,19571.222,15660,1317.831563,1317.831563
AZ,1985.2,1985,2,19863.361,18639,1218.385972,1218.385972
AZ,1985.3,1985,3,23283.827,25276,1091.372054,1091.372054
AZ,1985.4,1985,4,20314.149,15726,1102.675383,1102.675383
AZ,1986.1,1986,1,24015.326,18683,1116.85643,1116.85643
AZ,1986.2,1986,2,26232.381,18225,1204.539635,1204.539635
AZ,1986.3,1986,3,29732.373,19186,1396.466569,1396.466569
AZ,1986.4,1986,4,28561.578,17977,1465.373196,1465.373196
AZ,1987.1,1987,1,31463.292,19143,1556.260133,1556.260133
AZ,1987.2,1987,2,32391.336,18395,1635.166584,1635.166584
AZ,1987.3,1987,3,32474.339,18548,1686.274456,1686.274456
AZ,1987.4,1987,4,26026.567,15915,1699.358814,1699.358814
AZ,1988.1,1988,1,30060.309,19455,1672.625268,1672.625268
AZ,1988.2,1988,2,30241.639,18792,1633.9273,1633.9273
AZ,1988.3,1988,3,34765.618,10139,1883.238721,1883.238721
AZ,1988.4,1988,4,26748.654,14999,1921.846178,1921.846178
AZ,1989.1,1989,1,31840.968,19722,1941.759552,1941.759552
AZ,1989.2,1989,2,31077.855,18751,1956.156875,1956.156875
AZ,1989.3,1989,3,33652.685,19130,1698.578028,1698.578028
AZ,1989.4,1989,4,28579.515,15921,1702.179193,1702.179193
AZ,1990.1,1990,1,34786.329,21209,1707.701324,1707.701324
AZ,1990.2,1990,2,35543.382,20629,1724.068605,1724.068605
AZ,1990.3,1990,3,40448.653,22664,1732.811248,1732.811248
AZ,1990.4,1990,4,36321.545,18420,1773.955151,1773.955151
AZ,1991.1,1991,1,44883.637,25437,1803.754641,1803.754641
AZ,1991.2,1991,2,51255.45,25216,1884.836925,1884.836925
AZ,1991.3,1991,3,54459.842,25114,1984.567658,1984.567658
AZ,1991.4,1991,4,48569.138,22152,2034.008384,2034.008384
AZ,1992.1,1992,1,54622,25233,2137.915673,2137.915673
AZ,1992.2,1992,2,56326.105,24685,2201.772771,2201.772771
AZ,1992.3,1992,3,56864.101,23383,2266.888877,2266.888877
AZ,1992.4,1992,4,43405.814,17185,2334.261875,2334.261875
AZ,1993.1,1993,1,44709.668,19965,2362.243751,2362.243751
AZ,1993.2,1993,2,45584.163,20572,2349.593071,2349.593071
AZ,1993.3,1993,3,48210.484,20141,2336.284615,2336.284615
AZ,1993.4,1993,4,38710.772,18441,2239.854991,2239.854991
AZ,1994.1,1994,1,40972.321,18683,2228.731066,2228.731066
AZ,1994.2,1994,2,43265.119,22553,2144.362124,2144.362124
AZ,1994.3,1994,3,46594.435,19961,2128.916434,2128.916434
AZ,1994.4,1994,4,34076.855,15272,2156.543567,2156.543567
AZ,1995.1,1995,1,35407.9,17095,2127.967161,2127.967161
AZ,1995.2,1995,2,39918.795,21643,2108.907342,2108.907342
AZ,1995.3,1995,3,44479.273,19529,2092.533526,2092.533526
AZ,1995.4,1995,4,34497.583,15997,2077.770535,2077.770535
AZ,1996.1,1996,1,38693.757,18461,2083.689118,2083.689118
AZ,1996.2,1996,2,43097.157,22747,2095.130842,2095.130842
AZ,1996.3,1996,3,46805.563,19795,2118.104675,2118.104675
AZ,1996.4,1996,4,33902.211,14863,2141.91717,2141.91717
AZ,1997.1,1997,1,33726.702,16292,2137.558286,2137.558286
AZ,1997.2,1997,2,36238.6,20419,2111.183791,2111.183791
AZ,1997.3,1997,3,40776.737,18856,2053.730655,2053.730655
AZ,1997.4,1997,4,27848.418,13195,2015.509395,2015.509395
AZ,1998.1,1998,1,26843.104,13993,1981.656847,1981.656847
AZ,1998.2,1998,2,33133.636,19709,1955.833118,1955.833118
AZ,1998.3,1998,3,40469.903,18728,1954.972358,1954.972358
AZ,1998.4,1998,4,31046.467,15899,1924.41145,1924.41145
AZ,1999.1,1999,1,34038.755,15240,1993.341971,1993.341971
AZ,1999.2,1999,2,40430.279,20616,2071.214392,2071.214392
AZ,1999.3,1999,3,47833.399,20536,2121.272358,2121.272358
AZ,1999.4,1999,4,34355.865,14246,2217.762366,2217.762366
AZ,2000.1,2000,1,33844.918,14435,2240.551902,2240.551902
AZ,2000.2,2000,2,40552.025,20531,2245.027915,2245.027915
AZ,2000.3,2000,3,46797.347,19144,2275.588902,2275.588902
AZ,2000.4,2000,4,33679.054,14994,2241.163232,2241.163232
AZ,2001.1,2001,1,39109.241,18840,2178.477016,2178.477016
AZ,2001.2,2001,2,59523.815,30173,2154.026494,2154.026494
AZ,2001.3,2001,3,79225.472,30950,2227.719726,2227.719726
AZ,2001.4,2001,4,80944.177,33371,2283.539847,2283.539847
AZ,2002.1,2002,1,89705.369,29863,2487.988879,2487.988879
AZ,2002.2,2002,2,99120.539,33695,2729.107649,2729.107649
AZ,2002.3,2002,3,100821.669,33391,2843.705909,2843.705909
AZ,2002.4,2002,4,84917.834,27992,2997.938315,2997.938315
AZ,2003.1,2003,1,84450.591,27441,3014.313151,3014.313151
AZ,2003.2,2003,2,95923.931,34734,2963.094458,2963.094458
AZ,2003.3,2003,3,98150.27,30292,3017.147959,3017.147959
AZ,2003.4,2003,4,75984.216,23390,3059.884237,3059.884237
AZ,2004.1,2004,1,67925.305,22582,3044.95326,3044.95326
AZ,2004.2,2004,2,70555.87,28496,2984.112839,2984.112839
AZ,2004.3,2004,3,74765.162,25509,2892.970913,2892.970913
AZ,2004.4,2004,4,60997.778,19545,2852.786949,2852.786949
AZ,2005.1,2005,1,57644.751,18021,2882.610881,2882.610881
AZ,2005.2,2005,2,61597.8,23922,2931.198674,2931.198674
AZ,2005.3,2005,3,62469.366,19542,2995.306615,2995.306615
AZ,2005.4,2005,4,45229.41,14402,2990.516518,2990.516518
AZ,2006.1,2006,1,39976.567,12745,2963.747051,2963.747051
AZ,2006.2,2006,2,47869.69,19292,2963.656704,2963.656704
AZ,2006.3,2006,3,58000.01,19802,2884.553026,2884.553026
AZ,2006.4,2006,4,48586.859,16515,2844.502531,2844.502531
AZ,2007.1,2007,1,46593.237,16042,2805.959386,2805.959386
AZ,2007.2,2007,2,61579.742,23098,2846.122268,2846.122268
AZ,2007.3,2007,3,77358.971,23409,2961.130337,2961.130337
AZ,2007.4,2007,4,68017.028,21570,3014.17014,3014.17014
AZ,2008.1,2008,1,79360.065,24287,3099.863648,3099.863648
AZ,2008.2,2008,2,100256.385,34010,3146.834202,3146.834202
AZ,2008.3,2008,3,122485.873,33894,3253.48187,3253.48187
AZ,2008.4,2008,4,135746.226,44335,3207.070807,3207.070807
AZ,2009.1,2009,1,200568.602,58021,3283.549195,3283.549195
AZ,2009.2,2009,2,264704.781,67247,3555.361907,3555.361907
AZ,2009.3,2009,3,273730.777,63815,3747.570393,3747.570393
AZ,2009.4,2009,4,236804.371,53425,4023.819961,4023.819961
AZ,2010.1,2010,1,211038.568,46833,4263.697462,4263.697462
AZ,2010.2,2010,2,188140.816,49450,4260.499019,4260.499019
AZ,2010.3,2010,3,180513.402,45247,4188.1314,4188.1314
AZ,2010.4,2010,4,150789.659,37326,4084.193122,4084.193122
AZ,2011.1,2011,1,141397.92,36640,3918.119546,3918.119546
AZ,2011.2,2011,2,143167.05,43182,3792.407593,3792.407593
AZ,2011.3,2011,3,151483.938,42474,3676.426602,3676.426602
AZ,2011.4,2011,4,127190.885,32857,3630.221736,3630.221736
AZ,2012.1,2012,1,118327.199,32189,3584.352378,3584.352378
AZ,2012.2,2012,2,121800.996,38260,3558.807916,3558.807916
AZ,2012.3,2012,3,120648.827,32674,3588.527041,3588.527041
AZ,2012.4,2012,4,92557.375,24060,3564.42604,3564.42604
AZ,2013.1,2013,1,80983.641,23346,3515.2175,3515.2175
AZ,2013.2,2013,2,91371.386,28634,3546.564647,3546.564647
AZ,2013.3,2013,3,104505.018,28865,3521.447214,3521.447214
AZ,2013.4,2013,4,82949.711,22417,3484.435281,3484.435281
AZ,2014.1,2014,1,79168.715,22977,3479.292372,3479.292372
AZ,2014.2,2014,2,90411.139,28677,3468.510366,3468.510366
AZ,2014.3,2014,3,96608.137,26075,3486.287041,3486.287041
AZ,2014.4,2014,4,72159.762,19039,3496.483889,3496.483889
AZ,2015.1,2015,1,64964.058,18117,3526.821343,3526.821343
AZ,2015.2,2015,2,74626.198,24450,3516.81841,3516.81841
AZ,2015.3,2015,3,82570.888,23388,3462.84333,3462.84333
AZ,2015.4,2015,4,62702.086,16612,3450.085749,3450.085749
AZ,2016.1,2016,1,58577.12,16722,3430.693983,3430.693983
AZ,2016.2,2016,2,69959.396,23465,3414.636911,3414.636911
AZ,2016.3,2016,3,78287.703,21974,3421.556942,3421.556942
AZ,2016.4,2016,4,59256.162,16164,3397.132218,3397.132218
AZ,2017.1,2017,1,55502.805,15600,3406.681942,3406.681942
AZ,2017.2,2017,2,64128.266,20647,3457.349412,3457.349412
AZ,2017.3,2017,3,73025.375,19923,3482.630685,3482.630685
AZ,2017.4,2017,4,53719.944,14164,3502.948645,3502.948645
AZ,2018.1,2018,1,48788.076,13863,3493.763007,3493.763007
CA,1971.1,1971,1,234671.656,304997,769.4228337,769.4228337
CA,1971.2,1971,2,195422.676,197793,855.4154458,855.4154458
CA,1971.3,1971,3,163272.544,188315,858.5770266,858.5770266
CA,1971.4,1971,4,150138.208,187690,846.0506535,846.0506535
CA,1972.1,1972,1,183985.388,256649,834.2721643,834.2721643
CA,1972.2,1972,2,154186.856,171906,809.8625286,809.8625286
CA,1972.3,1972,3,128039.76,160783,793.2149318,793.2149318
CA,1972.4,1972,4,142418.004,186364,784.6183302,784.6183302
CA,1973.1,1973,1,186568.424,253482,791.1784502,791.1784502
CA,1973.2,1973,2,148981.212,152420,804.7383371,804.7383371
CA,1973.3,1973,3,125689.496,163332,798.913094,798.913094
CA,1973.4,1973,4,142134.668,191351,793.3022608,793.3022608
CA,1974.1,1974,1,213952.776,312162,769.9073584,769.9073584
CA,1974.2,1974,2,203996.08,189357,800.9476969,800.9476969
CA,1974.3,1974,3,190939.824,206929,834.6567934,834.6567934
CA,1974.4,1974,4,229400.984,286167,842.8282944,842.8282944
CA,1975.1,1975,1,379331.232,469351,871.3879445,871.3879445
CA,1975.2,1975,2,362841.072,285452,931.576283,931.576283
CA,1975.3,1975,3,300731.648,254029,982.4756127,982.4756127
CA,1975.4,1975,4,282423.728,258833,1045.487317,1045.487317
CA,1976.1,1976,1,330622.768,348711,1112.982904,1112.982904
CA,1976.2,1976,2,293505.176,246693,1089.344363,1089.344363
CA,1976.3,1976,3,266176.624,253319,1058.843342,1058.843342
CA,1976.4,1976,4,262912.832,252084,1047.610889,1047.610889
CA,1977.1,1977,1,309019.16,311852,1063.598777,1063.598777
CA,1977.2,1977,2,270411.864,233292,1055.18409,1055.18409
CA,1977.3,1977,3,236716.768,232039,1048.377752,1048.377752
CA,1977.4,1977,4,236960.08,238685,1036.65818,1036.65818
CA,1978.1,1978,1,322670.824,357043,1005.372497,1005.372497
CA,1978.2,1978,2,252951.832,253975,970.0090262,970.0090262
CA,1978.3,1978,3,250761.832,290009,932.9940968,932.9940968
CA,1978.4,1978,4,230564.96,233468,931.6475154,931.6475154
CA,1979.1,1979,1,304735.568,330301,937.9475316,937.9475316
CA,1979.2,1979,2,256145.504,220887,969.7979035,969.7979035
CA,1979.3,1979,3,221790.02,203318,1025.569551,1025.569551
CA,1979.4,1979,4,242263.616,222014,1049.578819,1049.578819
CA,1980.1,1980,1,351440.896,312812,1117.4196,1117.4196
CA,1980.2,1980,2,351479.24,253043,1177.349755,1177.349755
