st,CYQ,year,quarter,Initial_Claim,Weeks_Claimed,Weeks_Compensated,Exhaustions,Exhaustion_Rate,Exhaustion_Rate_Rank,Average_Duration,Average_Duration_Rank,IUR,IUR_Rank
NE,1973.2,1973,2,8963,72359,67422,2112,0.319470542,5484,12.13094468,7865,NA,NA
NE,1973.3,1973,3,10989,62326,58254,1650,0.327965602,5160,12.28572564,7702,NA,NA
NE,1973.4,1973,4,17518,73736,62271,1706,0.320729537,5448,12.19612562,7798,NA,NA
NE,1974.1,1974,1,18401,141347,141498,2517,0.317406686,5556,11.62268478,8432,NA,NA
NE,1974.2,1974,2,10776,87330,82125,2760,0.340606013,4670,11.88931113,8158,NA,NA
NE,1974.3,1974,3,15184,89312,76751,2412,0.331451755,5022,11.9017066,8139,NA,NA
NE,1974.4,1974,4,26783,114962,99256,2590,0.355109514,4187,11.70871056,8357,NA,NA
NE,1975.1,1975,1,29849,255595,240381,4346,0.397374467,2822,11.55195347,8500,4.632377582,886
NE,1975.2,1975,2,22150,217117,200578,6785,0.472678796,1326,12.56780265,7360,3.764523316,1682
NE,1975.3,1975,3,21830,181215,163124,5921,0.455160588,1596,13.05283572,6761,3.110445133,2688
NE,1975.4,1975,4,27184,165925,150001,4881,0.446782506,1727,13.97538826,5437,2.864935947,3192
NE,1976.1,1976,1,24179,213968,205765,5883,0.435565288,1950,15.37620483,3448,3.878418413,1539
NE,1976.2,1976,2,16627,117813,106863,4467,0.392008599,2980,15.04684156,3882,2.067892404,5364
NE,1976.3,1976,3,16739,97970,85533,3569,0.401786668,2703,14.66732668,4445,1.699920114,6560
NE,1976.4,1976,4,24641,95485,76780,2396,0.392310097,2972,13.22366076,6544,1.65754958,6687
NE,1977.1,1977,1,22430,168661,143509,3398,0.370053247,3695,12.12424349,7877,2.987380138,2910
NE,1977.2,1977,2,14511,104844,76401,2685,0.335449382,4860,11.22369696,8822,1.762520368,6359
NE,1977.3,1977,3,14687,94910,62124,2169,0.312826841,5734,11.03567694,8968,1.571074874,6969
NE,1977.4,1977,4,22628,116561,69761,917,0.269240934,7283,11.00907526,8985,1.936504914,5784
NE,1978.1,1978,1,22726,210556,153317,3030,0.270683398,7234,10.79605302,9149,3.559899112,1953
NE,1978.2,1978,2,13180,101536,67153,3292,0.29441402,6379,10.87146339,9093,1.640918763,6732
NE,1978.3,1978,3,11661,67296,45263,1512,0.261270675,7538,10.5961089,9261,1.071106606,8371
NE,1978.4,1978,4,17711,78606,57968,1635,0.292153898,6450,10.47406569,9329,1.258154572,7900
NE,1979.1,1979,1,17089,160894,133401,2775,0.291011307,6494,10.8289666,9122,2.297997226,4693
NE,1979.2,1979,2,11730,80034,60977,2048,0.257887073,7668,10.56512478,9280,1.079000079,8357
NE,1979.3,1979,3,10389,66336,48503,1340,0.277973835,6987,10.46504105,9342,0.869444408,8773
NE,1979.4,1979,4,17243,73451,59433,1782,0.282047641,6833,10.64635864,9242,0.970551785,8566
NE,1980.1,1980,1,21413,173155,152122,3236,0.29240295,6438,10.45103848,9346,2.332649522,4593
NE,1980.2,1980,2,22001,139615,115969,3394,0.343428652,4582,10.28407723,9419,1.795697092,6244
NE,1980.3,1980,3,19221,151369,123183,3391,0.384237255,3220,10.93206074,9052,1.950641498,5731
NE,1980.4,1980,4,23667,138292,111403,3455,0.368559239,3750,11.32997498,8716,1.7752289,6313
NE,1981.1,1981,1,23005,205839,176592,4335,0.353521878,4231,11.80620381,8250,2.714976351,3569
NE,1981.2,1981,2,17836,132433,109437,3592,0.332972705,4960,12.59136092,7340,1.721204241,6495
NE,1981.3,1981,3,17910,125208,101029,3080,0.323896976,5327,12.46339451,7487,1.647973714,6714
NE,1981.4,1981,4,31336,155503,123779,3394,0.348296128,4416,12.03130078,7985,2.037287271,5474
NE,1982.1,1982,1,31424,269801,232187,4831,0.372480872,3611,11.9221233,8114,3.602429935,1888
NE,1982.2,1982,2,23288,211368,176262,5410,0.393673897,2935,12.40634367,7553,2.741103875,3507
NE,1982.3,1982,3,21664,180580,150251,4455,0.380753931,3344,12.76353537,7113,2.352589268,4523
NE,1982.4,1982,4,30992,204865,164111,4708,0.38015007,3363,13.39853931,6291,2.68417975,3642
NE,1983.1,1983,1,31033,327295,282568,6938,0.402292832,2688,14.02259744,5364,4.447695901,1004
NE,1983.2,1983,2,20503,213267,180128,6648,0.42169166,2244,14.60964879,4502,2.849482364,3237
NE,1983.3,1983,3,16773,139261,110774,4452,0.412521083,2456,14.83827553,4180,1.856932672,6057
NE,1983.4,1983,4,28638,151070,116416,3432,0.40366248,2654,14.45453403,4721,2.005520724,5567
NE,1984.1,1984,1,24467,248171,208487,4948,0.39188863,2982,14.31771681,4939,3.432127555,2138
NE,1984.2,1984,2,15778,143633,115581,4242,0.357735501,4086,13.42894032,6244,1.919225324,5842
NE,1984.3,1984,3,13976,106601,79611,2493,0.3514299,4306,12.74680163,7131,1.410173952,7475
NE,1984.4,1984,4,24730,131741,98158,2290,0.340389769,4682,12.42878371,7522,1.747900154,6409
NE,1985.1,1985,1,23794,245421,205480,4184,0.323734131,5341,11.83604224,8216,3.309289773,2338
NE,1985.2,1985,2,20207,170317,139102,4379,0.33053471,5064,11.64947925,8410,2.201870848,4939
NE,1985.3,1985,3,17389,151794,120743,3132,0.331830585,5003,12.03123732,7986,1.920931924,5835
NE,1985.4,1985,4,29492,189757,150658,3681,0.342915765,4596,12.30243659,7680,2.367479086,4479
NE,1986.1,1986,1,23053,264268,226414,4821,0.341902423,4619,13.00149016,6826,3.400098966,2186
NE,1986.2,1986,2,17429,160216,133099,4274,0.317715199,5544,13.40430866,6279,1.991282732,5614
NE,1986.3,1986,3,15349,130053,102317,3055,0.323160774,5367,13.52130337,6097,1.627195114,6782
NE,1986.4,1986,4,27189,150085,116096,2739,0.316329566,5600,13.43982698,6221,1.88745874,5954
NE,1987.1,1987,1,22148,226189,179574,3910,0.308578745,5880,13.12036168,6676,2.906092543,3106
NE,1987.2,1987,2,17152,143756,112938,3427,0.305364992,5988,12.5500479,7388,1.791150925,6265
NE,1987.3,1987,3,13816,109199,85908,2315,0.306116903,5956,12.41223865,7543,1.364671749,7600
NE,1987.4,1987,4,21846,108813,82313,2086,0.288325023,6600,12.53797589,7398,1.350570914,7646
NE,1988.1,1988,1,20091,183769,151227,2689,0.263974298,7453,12.22741926,7761,2.31921081,4626
NE,1988.2,1988,2,13699,100862,93731,2297,0.255449424,7749,12.20689553,7786,1.231481293,7984
NE,1988.3,1988,3,11542,84511,63484,1671,0.247242803,8035,11.97679765,8046,1.022695562,8462
NE,1988.4,1988,4,17822,87802,65716,1610,0.244238951,8122,12.19908056,7794,1.050034436,8402
NE,1989.1,1989,1,17812,152576,122976,2148,0.236805002,8307,11.97200014,8054,1.858203132,6053
NE,1989.2,1989,2,12674,89564,68030,1942,0.240324737,8222,11.59326575,8459,1.054694464,8390
NE,1989.3,1989,3,11003,79396,59636,1387,0.245284325,8085,11.53580805,8514,0.929774919,8642
NE,1989.4,1989,4,17689,82576,61840,1511,0.253005069,7842,11.37580545,8669,0.956301018,8593
NE,1990.1,1990,1,17444,139234,113434,2031,0.250546966,7917,11.33248541,8714,1.637539036,6750
NE,1990.2,1990,2,14015,86620,67286,1853,0.246896502,8044,11.33816081,8708,0.986244384,8543
