st,CYQ,year,quarter,TFBalance,TFPCTW,TFPCTW_Rank,Interest,HCM,AHCM,AHCM_Rank
KS,1984.1,1984,1,NA,NA,17,NA,NA,NA,NA
KS,1984.2,1984,2,NA,NA,17,NA,NA,NA,NA
KS,1984.3,1984,3,NA,NA,17,NA,NA,NA,NA
KS,1984.4,1984,4,NA,NA,17,NA,NA,NA,NA
KS,1985.1,1985,1,NA,NA,17,NA,NA,NA,NA
KS,1985.2,1985,2,NA,NA,17,NA,NA,NA,NA
KS,1985.3,1985,3,NA,NA,17,NA,NA,NA,NA
KS,1985.4,1985,4,NA,NA,17,NA,NA,NA,NA
KS,1986.1,1986,1,NA,NA,17,NA,NA,NA,NA
KS,1986.2,1986,2,NA,NA,17,NA,NA,NA,NA
KS,1986.3,1986,3,NA,NA,17,NA,NA,NA,NA
KS,1986.4,1986,4,NA,NA,17,NA,NA,NA,NA
KS,1987.1,1987,1,NA,NA,17,NA,NA,NA,NA
KS,1987.2,1987,2,NA,NA,17,NA,NA,NA,NA
KS,1987.3,1987,3,NA,NA,17,NA,NA,NA,NA
KS,1987.4,1987,4,NA,NA,17,NA,NA,NA,NA
KS,1988.1,1988,1,NA,NA,17,NA,NA,NA,NA
KS,1988.2,1988,2,NA,NA,17,NA,NA,NA,NA
KS,1988.3,1988,3,NA,NA,17,NA,NA,NA,NA
KS,1988.4,1988,4,NA,NA,17,NA,NA,NA,NA
KS,1989.1,1989,1,NA,NA,17,NA,NA,NA,NA
KS,1989.2,1989,2,NA,NA,17,NA,NA,NA,NA
KS,1989.3,1989,3,NA,NA,17,NA,NA,NA,NA
KS,1989.4,1989,4,NA,NA,17,NA,NA,NA,NA
KS,1990.1,1990,1,NA,NA,17,NA,NA,NA,NA
KS,1990.2,1990,2,NA,NA,17,NA,NA,NA,NA
KS,1990.3,1990,3,NA,NA,17,NA,NA,NA,NA
KS,1990.4,1990,4,NA,NA,17,NA,NA,NA,NA
KS,1991.1,1991,1,NA,NA,17,NA,NA,NA,NA
KS,1991.2,1991,2,NA,NA,17,NA,NA,NA,NA
KS,1991.3,1991,3,NA,NA,17,NA,NA,NA,NA
KS,1991.4,1991,4,NA,NA,17,NA,NA,NA,NA
KS,1992.1,1992,1,NA,NA,17,NA,NA,NA,NA
KS,1992.2,1992,2,NA,NA,17,NA,NA,NA,NA
KS,1992.3,1992,3,NA,NA,17,NA,NA,NA,NA
KS,1992.4,1992,4,NA,NA,17,NA,NA,NA,NA
KS,1993.1,1993,1,NA,NA,17,NA,NA,NA,NA
KS,1993.2,1993,2,NA,NA,17,NA,NA,NA,NA
KS,1993.3,1993,3,NA,NA,17,NA,NA,NA,NA
KS,1993.4,1993,4,NA,NA,17,NA,NA,NA,NA
KS,1994.1,1994,1,NA,NA,17,NA,NA,NA,NA
KS,1994.2,1994,2,NA,NA,17,NA,NA,NA,NA
KS,1994.3,1994,3,NA,NA,17,NA,NA,NA,NA
KS,1994.4,1994,4,NA,NA,17,NA,NA,NA,NA
KS,1995.1,1995,1,NA,NA,17,NA,NA,NA,NA
KS,1995.2,1995,2,NA,NA,17,NA,NA,NA,NA
KS,1995.3,1995,3,NA,NA,17,NA,NA,NA,NA
KS,1995.4,1995,4,NA,NA,17,NA,NA,NA,NA
KS,1996.1,1996,1,NA,NA,17,NA,NA,NA,NA
KS,1996.2,1996,2,NA,NA,17,NA,NA,NA,NA
KS,1996.3,1996,3,NA,NA,17,NA,NA,NA,NA
KS,1996.4,1996,4,NA,NA,17,NA,NA,NA,NA
KS,1997.1,1997,1,NA,NA,17,NA,NA,NA,NA
KS,1997.2,1997,2,NA,NA,17,NA,NA,NA,NA
KS,1997.3,1997,3,NA,NA,17,NA,NA,NA,NA
KS,1997.4,1997,4,NA,NA,17,NA,NA,NA,NA
KS,1998.1,1998,1,NA,NA,17,NA,NA,NA,NA
KS,1998.2,1998,2,NA,NA,17,NA,NA,NA,NA
KS,1998.3,1998,3,NA,NA,17,NA,NA,NA,NA
KS,1998.4,1998,4,NA,NA,17,NA,NA,NA,NA
KS,1999.1,1999,1,NA,NA,17,NA,NA,NA,NA
KS,1999.2,1999,2,NA,NA,17,NA,NA,NA,NA
KS,1999.3,1999,3,NA,NA,17,NA,NA,NA,NA
KS,1999.4,1999,4,NA,NA,17,NA,NA,NA,NA
KS,2000.1,2000,1,NA,NA,17,NA,NA,NA,NA
KS,2000.2,2000,2,NA,NA,17,NA,NA,NA,NA
KS,2000.3,2000,3,NA,NA,17,NA,NA,NA,NA
KS,2000.4,2000,4,NA,NA,17,NA,0.71,0.92,34
KS,2001.1,2001,1,NA,NA,17,NA,0.65,0.92,34
KS,2001.2,2001,2,NA,NA,17,NA,0.74,0.93,35
KS,2001.3,2001,3,NA,NA,17,NA,0.72,0.93,35
KS,2001.4,2001,4,NA,NA,17,NA,0.66,0.86,29
KS,2002.1,2002,1,NA,NA,17,NA,0.68,0.86,29
KS,2002.2,2002,2,NA,NA,17,NA,0.71,0.87,30
KS,2002.3,2002,3,NA,NA,17,NA,0.66,0.87,30
KS,2002.4,2002,4,NA,NA,17,NA,0.59,0.75,31
KS,2003.1,2003,1,344477,0.957676467,32,5854,0.49,0.75,31
KS,2003.2,2003,2,390109,1.087312108,30,5650,0.55,0.79,29
KS,2003.3,2003,3,344932,0.958495468,30,5605,0.49,0.79,29
KS,2003.4,2003,4,293884,0.820784033,32,4904,0.42,0.56,30
KS,2004.1,2004,1,221186,0.616391787,32,3954,0.42,0.56,30
KS,2004.2,2004,2,335829,0.924450462,26,4126,0.41,0.55,31
KS,2004.3,2004,3,342569,0.93442732,27,4743,0.41,0.55,31
KS,2004.4,2004,4,327094,0.878624983,27,4636,0.45,0.6,26
KS,2005.1,2005,1,292610,0.769263154,27,4325,0.45,0.6,26
KS,2005.2,2005,2,442996,1.136965702,23,5273,0.44,0.6,26
KS,2005.3,2005,3,460880,1.180379539,24,5432,0.44,0.6,26
KS,2005.4,2005,4,453519,1.152431098,24,5399,0.58,0.79,24
KS,2006.1,2006,1,433135,1.070527244,23,5210,0.58,0.79,24
KS,2006.2,2006,2,584019,1.442702326,20,6129,0.58,0.79,24
KS,2006.3,2006,3,604209,1.443284111,21,7052,0.58,0.79,24
KS,2006.4,2006,4,603853,1.408432684,21,7127,0.72,0.97,23
KS,2007.1,2007,1,580388,1.370776836,20,7048,0.72,0.97,23
KS,2007.2,2007,2,659836,1.510825734,19,7626,0.72,0.97,23
KS,2007.3,2007,3,659019,1.463133463,21,8116,0.72,0.97,23
KS,2007.4,2007,4,637983,1.399474375,21,7890,0.71,0.96,21
KS,2008.1,2008,1,589565,1.284832494,20,7542,0.71,0.96,21
KS,2008.2,2008,2,662664,1.437418376,20,7687,0.72,0.97,21
KS,2008.3,2008,3,635593,1.37255503,20,7740,0.72,0.97,21
KS,2008.4,2008,4,566419,1.214796184,20,7122,0.61,0.83,19
KS,2009.1,2009,1,425135,0.900200516,20,5869,0.61,0.83,19
KS,2009.2,2009,2,413720,0.871830059,20,4612,0.61,0.83,19
KS,2009.3,2009,3,264155,0.57756105,20,3843,0.61,0.83,19
KS,2009.4,2009,4,119794,0.270609708,20,2173,0.14,0.17,21
KS,2010.1,2010,1,36617,0.084124498,21,539,0.14,0.17,21
KS,2010.2,2010,2,147281,0.338396661,22,554,0.14,0.17,21
KS,2010.3,2010,3,109745,0.253795977,28,340,0.14,0.25,19
KS,2010.4,2010,4,43444,0.099880508,26,44,N.A.,N.A.,N.A.
KS,2011.1,2011,1,21466,0.048154663,25,0,N.A.,N.A.,N.A.
KS,2011.2,2011,2,162786,0.360450053,28,113,N.A.,N.A.,N.A.
KS,2011.3,2011,3,159744,0.348263282,25,58,N.A.,N.A.,N.A.
KS,2011.4,2011,4,16150,0.034876032,37,0,N.A.,N.A.,N.A.
KS,2012.1,2012,1,15446,0.03288419,33,0,N.A.,N.A.,N.A.
KS,2012.2,2012,2,46459,0.099753398,40,310,N.A.,N.A.,N.A.
KS,2012.3,2012,3,38188,0.079684131,44,333,N.A.,N.A.,N.A.
KS,2012.4,2012,4,44094,0.090402373,37,423,0.05,0.08,27
KS,2013.1,2013,1,12932,0.027127206,42,96,0.05,0.08,27
KS,2013.2,2013,2,156695,0.320972603,34,640,0.05,0.08,27
KS,2013.3,2013,3,106300,0.215935228,39,687,0.05,0.08,27
KS,2013.4,2013,4,99480,0.201630325,37,638,0.1,0.18,28
KS,2014.1,2014,1,60926,0.121430993,38,507,0.1,0.18,28
KS,2014.2,2014,2,225092,0.448427193,34,1099,0.1,0.18,28
KS,2014.3,2014,3,225949,0.441184591,34,1387,0.1,0.18,28
KS,2014.4,2014,4,218683,0.420378229,34,1368,0.21,0.38,28
KS,2015.1,2015,1,174126,0.333971484,33,1188,0.21,0.38,28
KS,2015.2,2015,2,391394,0.744201247,28,1894,0.21,0.38,28
KS,2015.3,2015,3,442668,0.838138268,27,2449,0.21,0.38,28
KS,2015.4,2015,4,456523,0.85832898,28,2583,0.44,0.78,23
KS,2016.1,2016,1,437840,0.818649851,28,2558,0.44,0.78,23
KS,2016.2,2016,2,530132,0.973643502,29,2825,0.43,0.77,24
KS,2016.3,2016,3,546714,1.019317762,28,3059,0.43,0.77,24
KS,2016.4,2016,4,544671,1.0229441,28,3080,0.52,0.93,24
KS,2017.1,2017,1,516799,0.940494054,28,2971,0.52,0.93,24
KS,2017.2,2017,2,623902,1.154162801,26,3323,0.51,0.92,24
KS,2017.3,2017,3,644827,1.165745747,25,3601,0.51,0.92,24
KS,2017.4,2017,4,642940,1.144611024,25,3619,0.58,1.05,21
KS,2018.1,2018,1,625111.7783,1.142099177,25,3550.77832,0.58,1.05,21
KY,1971.1,1971,1,NA,NA,18,NA,NA,NA,NA
KY,1971.2,1971,2,NA,NA,18,NA,NA,NA,NA
KY,1971.3,1971,3,NA,NA,18,NA,NA,NA,NA
KY,1971.4,1971,4,NA,NA,18,NA,NA,NA,NA
KY,1972.1,1972,1,NA,NA,18,NA,NA,NA,NA
KY,1972.2,1972,2,NA,NA,18,NA,NA,NA,NA
KY,1972.3,1972,3,NA,NA,18,NA,NA,NA,NA
KY,1972.4,1972,4,NA,NA,18,NA,NA,NA,NA
KY,1973.1,1973,1,NA,NA,18,NA,NA,NA,NA
KY,1973.2,1973,2,NA,NA,18,NA,NA,NA,NA
KY,1973.3,1973,3,NA,NA,18,NA,NA,NA,NA
KY,1973.4,1973,4,NA,NA,18,NA,NA,NA,NA
KY,1974.1,1974,1,NA,NA,18,NA,NA,NA,NA
KY,1974.2,1974,2,NA,NA,18,NA,NA,NA,NA
KY,1974.3,1974,3,NA,NA,18,NA,NA,NA,NA
KY,1974.4,1974,4,NA,NA,18,NA,NA,NA,NA
KY,1975.1,1975,1,NA,NA,18,NA,NA,NA,NA
KY,1975.2,1975,2,NA,NA,18,NA,NA,NA,NA
KY,1975.3,1975,3,NA,NA,18,NA,NA,NA,NA
KY,1975.4,1975,4,NA,NA,18,NA,NA,NA,NA
KY,1976.1,1976,1,NA,NA,18,NA,NA,NA,NA
KY,1976.2,1976,2,NA,NA,18,NA,NA,NA,NA
KY,1976.3,1976,3,NA,NA,18,NA,NA,NA,NA
KY,1976.4,1976,4,NA,NA,18,NA,NA,NA,NA
KY,1977.1,1977,1,NA,NA,18,NA,NA,NA,NA
KY,1977.2,1977,2,NA,NA,18,NA,NA,NA,NA
KY,1977.3,1977,3,NA,NA,18,NA,NA,NA,NA
KY,1977.4,1977,4,NA,NA,18,NA,NA,NA,NA
KY,1978.1,1978,1,NA,NA,18,NA,NA,NA,NA
KY,1978.2,1978,2,NA,NA,18,NA,NA,NA,NA
KY,1978.3,1978,3,NA,NA,18,NA,NA,NA,NA
KY,1978.4,1978,4,NA,NA,18,NA,NA,NA,NA
KY,1979.1,1979,1,NA,NA,18,NA,NA,NA,NA
KY,1979.2,1979,2,NA,NA,18,NA,NA,NA,NA
KY,1979.3,1979,3,NA,NA,18,NA,NA,NA,NA
KY,1979.4,1979,4,NA,NA,18,NA,NA,NA,NA
KY,1980.1,1980,1,NA,NA,18,NA,NA,NA,NA
KY,1980.2,1980,2,NA,NA,18,NA,NA,NA,NA
KY,1980.3,1980,3,NA,NA,18,NA,NA,NA,NA
KY,1980.4,1980,4,NA,NA,18,NA,NA,NA,NA
KY,1981.1,1981,1,NA,NA,18,NA,NA,NA,NA
KY,1981.2,1981,2,NA,NA,18,NA,NA,NA,NA
KY,1981.3,1981,3,NA,NA,18,NA,NA,NA,NA
KY,1981.4,1981,4,NA,NA,18,NA,NA,NA,NA
KY,1982.1,1982,1,NA,NA,18,NA,NA,NA,NA
KY,1982.2,1982,2,NA,NA,18,NA,NA,NA,NA
KY,1982.3,1982,3,NA,NA,18,NA,NA,NA,NA
KY,1982.4,1982,4,NA,NA,18,NA,NA,NA,NA
KY,1983.1,1983,1,NA,NA,18,NA,NA,NA,NA
KY,1983.2,1983,2,NA,NA,18,NA,NA,NA,NA
KY,1983.3,1983,3,NA,NA,18,NA,NA,NA,NA
KY,1983.4,1983,4,NA,NA,18,NA,NA,NA,NA
KY,1984.1,1984,1,NA,NA,18,NA,NA,NA,NA
KY,1984.2,1984,2,NA,NA,18,NA,NA,NA,NA
KY,1984.3,1984,3,NA,NA,18,NA,NA,NA,NA
KY,1984.4,1984,4,NA,NA,18,NA,NA,NA,NA
KY,1985.1,1985,1,NA,NA,18,NA,NA,NA,NA
KY,1985.2,1985,2,NA,NA,18,NA,NA,NA,NA
KY,1985.3,1985,3,NA,NA,18,NA,NA,NA,NA
KY,1985.4,1985,4,NA,NA,18,NA,NA,NA,NA
KY,1986.1,1986,1,NA,NA,18,NA,NA,NA,NA
KY,1986.2,1986,2,NA,NA,18,NA,NA,NA,NA
KY,1986.3,1986,3,NA,NA,18,NA,NA,NA,NA
KY,1986.4,1986,4,NA,NA,18,NA,NA,NA,NA
KY,1987.1,1987,1,NA,NA,18,NA,NA,NA,NA
KY,1987.2,1987,2,NA,NA,18,NA,NA,NA,NA
KY,1987.3,1987,3,NA,NA,18,NA,NA,NA,NA
KY,1987.4,1987,4,NA,NA,18,NA,NA,NA,NA
KY,1988.1,1988,1,NA,NA,18,NA,NA,NA,NA
KY,1988.2,1988,2,NA,NA,18,NA,NA,NA,NA
KY,1988.3,1988,3,NA,NA,18,NA,NA,NA,NA
KY,1988.4,1988,4,NA,NA,18,NA,NA,NA,NA
KY,1989.1,1989,1,NA,NA,18,NA,NA,NA,NA
KY,1989.2,1989,2,NA,NA,18,NA,NA,NA,NA
KY,1989.3,1989,3,NA,NA,18,NA,NA,NA,NA
KY,1989.4,1989,4,NA,NA,18,NA,NA,NA,NA
KY,1990.1,1990,1,NA,NA,18,NA,NA,NA,NA
KY,1990.2,1990,2,NA,NA,18,NA,NA,NA,NA
KY,1990.3,1990,3,NA,NA,18,NA,NA,NA,NA
KY,1990.4,1990,4,NA,NA,18,NA,NA,NA,NA
KY,1991.1,1991,1,NA,NA,18,NA,NA,NA,NA
KY,1991.2,1991,2,NA,NA,18,NA,NA,NA,NA
KY,1991.3,1991,3,NA,NA,18,NA,NA,NA,NA
KY,1991.4,1991,4,NA,NA,18,NA,NA,NA,NA
KY,1992.1,1992,1,NA,NA,18,NA,NA,NA,NA
KY,1992.2,1992,2,NA,NA,18,NA,NA,NA,NA
KY,1992.3,1992,3,NA,NA,18,NA,NA,NA,NA
KY,1992.4,1992,4,NA,NA,18,NA,NA,NA,NA
KY,1993.1,1993,1,NA,NA,18,NA,NA,NA,NA
KY,1993.2,1993,2,NA,NA,18,NA,NA,NA,NA
KY,1993.3,1993,3,NA,NA,18,NA,NA,NA,NA
KY,1993.4,1993,4,NA,NA,18,NA,NA,NA,NA
KY,1994.1,1994,1,NA,NA,18,NA,NA,NA,NA
KY,1994.2,1994,2,NA,NA,18,NA,NA,NA,NA
KY,1994.3,1994,3,NA,NA,18,NA,NA,NA,NA
KY,1994.4,1994,4,NA,NA,18,NA,NA,NA,NA
KY,1995.1,1995,1,NA,NA,18,NA,NA,NA,NA
KY,1995.2,1995,2,NA,NA,18,NA,NA,NA,NA
KY,1995.3,1995,3,NA,NA,18,NA,NA,NA,NA
KY,1995.4,1995,4,NA,NA,18,NA,NA,NA,NA
KY,1996.1,1996,1,NA,NA,18,NA,NA,NA,NA
KY,1996.2,1996,2,NA,NA,18,NA,NA,NA,NA
KY,1996.3,1996,3,NA,NA,18,NA,NA,NA,NA
KY,1996.4,1996,4,NA,NA,18,NA,NA,NA,NA
KY,1997.1,1997,1,NA,NA,18,NA,NA,NA,NA
KY,1997.2,1997,2,NA,NA,18,NA,NA,NA,NA
KY,1997.3,1997,3,NA,NA,18,NA,NA,NA,NA
KY,1997.4,1997,4,NA,NA,18,NA,NA,NA,NA
KY,1998.1,1998,1,NA,NA,18,NA,NA,NA,NA
KY,1998.2,1998,2,NA,NA,18,NA,NA,NA,NA
KY,1998.3,1998,3,NA,NA,18,NA,NA,NA,NA
KY,1998.4,1998,4,NA,NA,18,NA,NA,NA,NA
KY,1999.1,1999,1,NA,NA,18,NA,NA,NA,NA
KY,1999.2,1999,2,NA,NA,18,NA,NA,NA,NA
KY,1999.3,1999,3,NA,NA,18,NA,NA,NA,NA
KY,1999.4,1999,4,NA,NA,18,NA,NA,NA,NA
KY,2000.1,2000,1,NA,NA,18,NA,NA,NA,NA
KY,2000.2,2000,2,NA,NA,18,NA,NA,NA,NA
KY,2000.3,2000,3,NA,NA,18,NA,NA,NA,NA
KY,2000.4,2000,4,NA,NA,18,NA,0.6,0.74,41
KY,2001.1,2001,1,NA,NA,18,NA,0.54,0.74,41
KY,2001.2,2001,2,NA,NA,18,NA,0.57,0.77,41
KY,2001.3,2001,3,NA,NA,18,NA,0.53,0.77,41
KY,2001.4,2001,4,NA,NA,18,NA,0.48,0.58,41
KY,2002.1,2002,1,NA,NA,18,NA,0.46,0.58,41
KY,2002.2,2002,2,NA,NA,18,NA,0.5,0.59,41
KY,2002.3,2002,3,NA,NA,18,NA,0.48,0.59,41
KY,2002.4,2002,4,NA,NA,18,NA,0.43,0.53,40
KY,2003.1,2003,1,372446,0.901800616,33,6569,0.33,0.53,40
KY,2003.2,2003,2,425997,1.021413248,32,6156,0.37,0.56,40
KY,2003.3,2003,3,389800,0.927379712,32,6216,0.33,0.56,40
KY,2003.4,2003,4,340062,0.808858682,33,5506,0.29,0.38,39
KY,2004.1,2004,1,250014,0.590034145,33,4403,0.29,0.38,39
KY,2004.2,2004,2,320812,0.745799839,37,4194,0.29,0.38,39
KY,2004.3,2004,3,300381,0.68897038,37,4306,0.29,0.38,39
KY,2004.4,2004,4,266952,0.605696615,37,3864,0.22,0.29,40
KY,2005.1,2005,1,183943,0.411130232,38,3111,0.22,0.29,40
KY,2005.2,2005,2,293770,0.639336684,38,3466,0.22,0.28,40
KY,2005.3,2005,3,293065,0.637877521,39,3556,0.22,0.28,40
KY,2005.4,2005,4,264630,0.570582732,39,3317,0.21,0.27,42
KY,2006.1,2006,1,201761,0.422464364,37,2729,0.21,0.27,42
KY,2006.2,2006,2,319912,0.675449126,38,3172,0.21,0.27,42
KY,2006.3,2006,3,310713,0.639225124,39,3814,0.21,0.27,42
KY,2006.4,2006,4,263919,0.532368498,43,3394,0.19,0.25,47
KY,2007.1,2007,1,175259,0.360398969,43,2606,0.19,0.25,47
KY,2007.2,2007,2,284320,0.576406858,42,2938,0.19,0.26,47
KY,2007.3,2007,3,274988,0.544405822,43,3514,0.19,0.26,47
KY,2007.4,2007,4,230766,0.450330981,43,3061,0.16,0.21,49
KY,2008.1,2008,1,128717,0.249219962,44,2208,0.16,0.21,49
KY,2008.2,2008,2,237383,0.455993476,44,2552,0.16,0.21,49
KY,2008.3,2008,3,194414,0.373717431,44,2683,0.16,0.21,49
KY,2008.4,2008,4,81861,0.158125117,45,1687,0.06,0.08,47
KY,2009.1,2009,1,6915,0.013324573,52,161,0.06,0.08,47
KY,2009.2,2009,2,7935,0.015345537,52,0,0.06,0.08,47
KY,2009.3,2009,3,6631,0.013281935,50,0,0.06,0.08,47
KY,2009.4,2009,4,10437,0.021634186,40,0,N.A.,N.A.,N.A.
KY,2010.1,2010,1,9859,0.020642129,33,0,N.A.,N.A.,N.A.
KY,2010.2,2010,2,97561,0.202707381,37,0,N.A.,N.A.,N.A.
KY,2010.3,2010,3,78473,0.16345236,33,0,N.A.,N.A.,N.A.
KY,2010.4,2010,4,9144,0.018732465,39,0,N.A.,N.A.,N.A.
KY,2011.1,2011,1,4562,0.009101601,48,0,N.A.,N.A.,N.A.
KY,2011.2,2011,2,145494,0.287497632,31,0,N.A.,N.A.,N.A.
KY,2011.3,2011,3,120177,0.233177304,28,0,N.A.,N.A.,N.A.
KY,2011.4,2011,4,67988,0.130737799,28,0,N.A.,N.A.,N.A.
KY,2012.1,2012,1,4279,0.00809159,46,0,N.A.,N.A.,N.A.
KY,2012.2,2012,2,200716,0.381496743,28,0,N.A.,N.A.,N.A.
KY,2012.3,2012,3,161985,0.299488102,31,0,N.A.,N.A.,N.A.
KY,2012.4,2012,4,40606,0.073515431,39,0,N.A.,N.A.,N.A.
KY,2013.1,2013,1,2807,0.00519052,53,0,N.A.,N.A.,N.A.
KY,2013.2,2013,2,2057,0.003765349,52,0,N.A.,N.A.,N.A.
KY,2013.3,2013,3,27,4.89E-05,53,0,N.A.,N.A.,N.A.
KY,2013.4,2013,4,0,0,53,0,N.A.,N.A.,N.A.
KY,2014.1,2014,1,0,0,53,0,N.A.,N.A.,N.A.
KY,2014.2,2014,2,0,0,53,0,N.A.,N.A.,N.A.
KY,2014.3,2014,3,0,0,53,0,N.A.,N.A.,N.A.
KY,2014.4,2014,4,0,0,53,0,N.A.,N.A.,N.A.
KY,2015.1,2015,1,0,0,53,0,N.A.,N.A.,N.A.
KY,2015.2,2015,2,0,0,53,0,N.A.,N.A.,N.A.
KY,2015.3,2015,3,25461,0.042168642,51,116,N.A.,N.A.,N.A.
KY,2015.4,2015,4,3501,0.005750543,52,117,N.A.,0.01,44
KY,2016.1,2016,1,12,1.94E-05,53,11,N.A.,0.01,44
KY,2016.2,2016,2,183134,0.288119985,47,709,0,0.01,46
KY,2016.3,2016,3,221916,0.349603916,46,1230,0,0.01,46
KY,2016.4,2016,4,223913,0.353996802,47,1277,0.13,0.23,42
KY,2017.1,2017,1,198831,0.303773977,45,1199,0.13,0.23,42
KY,2017.2,2017,2,399606,0.618399424,41,1872,0.13,0.23,43
KY,2017.3,2017,3,428304,0.648901737,42,2390,0.13,0.23,43
KY,2017.4,2017,4,433218,0.644166155,41,2431,0.23,0.42,40
KY,2018.1,2018,1,400152.3703,0.613396954,42,2330.86585,0.23,0.42,40
LA,1971.1,1971,1,NA,NA,19,NA,NA,NA,NA
LA,1971.2,1971,2,NA,NA,19,NA,NA,NA,NA
LA,1971.3,1971,3,NA,NA,19,NA,NA,NA,NA
LA,1971.4,1971,4,NA,NA,19,NA,NA,NA,NA
LA,1972.1,1972,1,NA,NA,19,NA,NA,NA,NA
LA,1972.2,1972,2,NA,NA,19,NA,NA,NA,NA
LA,1972.3,1972,3,NA,NA,19,NA,NA,NA,NA
LA,1972.4,1972,4,NA,NA,19,NA,NA,NA,NA
LA,1973.1,1973,1,NA,NA,19,NA,NA,NA,NA
LA,1973.2,1973,2,NA,NA,19,NA,NA,NA,NA
LA,1973.3,1973,3,NA,NA,19,NA,NA,NA,NA
LA,1973.4,1973,4,NA,NA,19,NA,NA,NA,NA
LA,1974.1,1974,1,NA,NA,19,NA,NA,NA,NA
LA,1974.2,1974,2,NA,NA,19,NA,NA,NA,NA
LA,1974.3,1974,3,NA,NA,19,NA,NA,NA,NA
LA,1974.4,1974,4,NA,NA,19,NA,NA,NA,NA
LA,1975.1,1975,1,NA,NA,19,NA,NA,NA,NA
LA,1975.2,1975,2,NA,NA,19,NA,NA,NA,NA
LA,1975.3,1975,3,NA,NA,19,NA,NA,NA,NA
LA,1975.4,1975,4,NA,NA,19,NA,NA,NA,NA
LA,1976.1,1976,1,NA,NA,19,NA,NA,NA,NA
LA,1976.2,1976,2,NA,NA,19,NA,NA,NA,NA
LA,1976.3,1976,3,NA,NA,19,NA,NA,NA,NA
LA,1976.4,1976,4,NA,NA,19,NA,NA,NA,NA
LA,1977.1,1977,1,NA,NA,19,NA,NA,NA,NA
LA,1977.2,1977,2,NA,NA,19,NA,NA,NA,NA
LA,1977.3,1977,3,NA,NA,19,NA,NA,NA,NA
LA,1977.4,1977,4,NA,NA,19,NA,NA,NA,NA
LA,1978.1,1978,1,NA,NA,19,NA,NA,NA,NA
LA,1978.2,1978,2,NA,NA,19,NA,NA,NA,NA
LA,1978.3,1978,3,NA,NA,19,NA,NA,NA,NA
LA,1978.4,1978,4,NA,NA,19,NA,NA,NA,NA
LA,1979.1,1979,1,NA,NA,19,NA,NA,NA,NA
LA,1979.2,1979,2,NA,NA,19,NA,NA,NA,NA
LA,1979.3,1979,3,NA,NA,19,NA,NA,NA,NA
LA,1979.4,1979,4,NA,NA,19,NA,NA,NA,NA
LA,1980.1,1980,1,NA,NA,19,NA,NA,NA,NA
LA,1980.2,1980,2,NA,NA,19,NA,NA,NA,NA
LA,1980.3,1980,3,NA,NA,19,NA,NA,NA,NA
LA,1980.4,1980,4,NA,NA,19,NA,NA,NA,NA
LA,1981.1,1981,1,NA,NA,19,NA,NA,NA,NA
LA,1981.2,1981,2,NA,NA,19,NA,NA,NA,NA
LA,1981.3,1981,3,NA,NA,19,NA,NA,NA,NA
LA,1981.4,1981,4,NA,NA,19,NA,NA,NA,NA
LA,1982.1,1982,1,NA,NA,19,NA,NA,NA,NA
LA,1982.2,1982,2,NA,NA,19,NA,NA,NA,NA
LA,1982.3,1982,3,NA,NA,19,NA,NA,NA,NA
LA,1982.4,1982,4,NA,NA,19,NA,NA,NA,NA
LA,1983.1,1983,1,NA,NA,19,NA,NA,NA,NA
LA,1983.2,1983,2,NA,NA,19,NA,NA,NA,NA
LA,1983.3,1983,3,NA,NA,19,NA,NA,NA,NA
LA,1983.4,1983,4,NA,NA,19,NA,NA,NA,NA
LA,1984.1,1984,1,NA,NA,19,NA,NA,NA,NA
LA,1984.2,1984,2,NA,NA,19,NA,NA,NA,NA
LA,1984.3,1984,3,NA,NA,19,NA,NA,NA,NA
LA,1984.4,1984,4,NA,NA,19,NA,NA,NA,NA
LA,1985.1,1985,1,NA,NA,19,NA,NA,NA,NA
LA,1985.2,1985,2,NA,NA,19,NA,NA,NA,NA
LA,1985.3,1985,3,NA,NA,19,NA,NA,NA,NA
LA,1985.4,1985,4,NA,NA,19,NA,NA,NA,NA
LA,1986.1,1986,1,NA,NA,19,NA,NA,NA,NA
LA,1986.2,1986,2,NA,NA,19,NA,NA,NA,NA
LA,1986.3,1986,3,NA,NA,19,NA,NA,NA,NA
LA,1986.4,1986,4,NA,NA,19,NA,NA,NA,NA
LA,1987.1,1987,1,NA,NA,19,NA,NA,NA,NA
LA,1987.2,1987,2,NA,NA,19,NA,NA,NA,NA
LA,1987.3,1987,3,NA,NA,19,NA,NA,NA,NA
LA,1987.4,1987,4,NA,NA,19,NA,NA,NA,NA
LA,1988.1,1988,1,NA,NA,19,NA,NA,NA,NA
LA,1988.2,1988,2,NA,NA,19,NA,NA,NA,NA
LA,1988.3,1988,3,NA,NA,19,NA,NA,NA,NA
LA,1988.4,1988,4,NA,NA,19,NA,NA,NA,NA
LA,1989.1,1989,1,NA,NA,19,NA,NA,NA,NA
LA,1989.2,1989,2,NA,NA,19,NA,NA,NA,NA
LA,1989.3,1989,3,NA,NA,19,NA,NA,NA,NA
LA,1989.4,1989,4,NA,NA,19,NA,NA,NA,NA
LA,1990.1,1990,1,NA,NA,19,NA,NA,NA,NA
LA,1990.2,1990,2,NA,NA,19,NA,NA,NA,NA
